value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
FourierTransform,1200,1058,142,88.16666666666667,0.27032811074441604,0.24660510085635834,
IonTrap,1883,1817,66,96.49495485926712,0.42418986044311285,0.4235174558185285,
MagneticSector,164,156,8,95.1219512195122,0.03694484180173686,0.036361432640446036,
Orbitrap,375443,364109,11334,96.98116624893792,84.57733073517983,84.8687492133344,
Other,20499,19020,1479,92.78501390311723,4.617879951791487,4.433297748854382,
Quadrupole,6623,6241,382,94.2322210478635,1.4919858978835563,1.4546903917245109,
TimeOfFlight,37523,36064,1459,96.11171814620366,8.45293474955227,8.40601735092978,
UNKNOWN,570,561,9,98.42105263157895,0.1284058526035976,0.130761305841604,
TOTAL_RECORDS,443905,429026,14879,96.64815670019486,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,429026,14879,96.64815670019486,100.0,100.0,
