value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
PubChem,123930189,1,123930188,8.069058944144755e-7,100.0,100.0,LOW_TARGET_SUPPORT
TOTAL_RECORDS,123930189,1,123930188,8.069058944144755e-7,100.0,100.0,
TOTAL_ASSIGNMENTS,123930189,1,123930188,8.069058944144755e-7,100.0,100.0,
