atom_count,record_count,percent_of_formula_records,contains_target
0,123926848,99.99730412740676,false
1,2889,0.00233115112896342,true
2,341,0.00027515490999533614,true
3,30,0.00002420717683243427,true
4,41,0.000033083141670993494,true
5,12,9.682870732973708e-6,true
6,7,5.648341260901329e-6,true
7,1,8.069058944144755e-7,true
8,5,4.034529472072378e-6,true
9,3,2.420717683243427e-6,true
12,1,8.069058944144755e-7,true
14,3,2.420717683243427e-6,true
16,2,1.613811788828951e-6,true
28,1,8.069058944144755e-7,true
40,2,1.613811788828951e-6,true
44,2,1.613811788828951e-6,true
250,1,8.069058944144755e-7,true
