atom_count,record_count,percent_of_formula_records,contains_target
0,123921914,99.99332285372373,false
1,7416,0.005984014112977751,true
2,554,0.00044702586550561947,true
3,171,0.00013798090794487532,true
4,41,0.000033083141670993494,true
5,42,0.000033890047565407975,true
6,10,8.069058944144757e-6,true
7,9,7.2621530497302796e-6,true
8,5,4.034529472072378e-6,true
9,8,6.455247155315804e-6,true
11,1,8.069058944144755e-7,true
12,5,4.034529472072378e-6,true
14,1,8.069058944144755e-7,true
16,1,8.069058944144755e-7,true
18,1,8.069058944144755e-7,true
20,1,8.069058944144755e-7,true
21,1,8.069058944144755e-7,true
22,1,8.069058944144755e-7,true
32,1,8.069058944144755e-7,true
35,1,8.069058944144755e-7,true
40,1,8.069058944144755e-7,true
42,2,1.613811788828951e-6,true
93,1,8.069058944144755e-7,true
95,1,8.069058944144755e-7,true
