value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Negative,54251,5098,49153,9.397061805312344,12.221308613329429,18.721997796547925,
Positive,389293,22131,367162,5.684921126246811,87.69736768002163,81.27432978332722,
UNKNOWN,361,1,360,0.2770083102493075,0.08132370664894516,0.0036724201248622846,LOW_TARGET_SUPPORT
TOTAL_RECORDS,443905,27230,416675,6.1341953796420405,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,27230,416675,6.1341953796420405,100.0,100.0,
