value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
FourierTransform,1200,114,1086,9.5,0.27032811074441604,0.4186558942343004,
IonTrap,1883,34,1849,1.8056293149229952,0.42418986044311285,0.12486228424531767,
MagneticSector,164,0,164,0.0,0.03694484180173686,0.0,NO_TARGET_POSITIVES
Orbitrap,375443,22462,352981,5.98279898679693,84.57733073517983,82.48990084465663,
Other,20499,1639,18860,7.995511976193962,4.617879951791487,6.019096584649284,
Quadrupole,6623,130,6493,1.9628567114600635,1.4919858978835563,0.4774146162320969,
TimeOfFlight,37523,2843,34680,7.576686299069904,8.45293474955227,10.440690414983473,
UNKNOWN,570,8,562,1.4035087719298245,0.1284058526035976,0.029379360998898277,LOW_TARGET_SUPPORT
TOTAL_RECORDS,443905,27230,416675,6.1341953796420405,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,27230,416675,6.1341953796420405,100.0,100.0,
