atom_count,record_count,percent_of_formula_records,contains_target
0,123930052,99.99988945389246,false
1,82,0.00006616628334198699,true
2,21,0.000016945023782703987,true
3,5,4.034529472072378e-6,true
4,4,3.227623577657902e-6,true
5,2,1.613811788828951e-6,true
6,4,3.227623577657902e-6,true
7,4,3.227623577657902e-6,true
8,2,1.613811788828951e-6,true
9,1,8.069058944144755e-7,true
10,2,1.613811788828951e-6,true
12,2,1.613811788828951e-6,true
15,1,8.069058944144755e-7,true
20,1,8.069058944144755e-7,true
21,3,2.420717683243427e-6,true
24,3,2.420717683243427e-6,true
