value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
1,342487,16,342471,0.004671710167101233,77.15321972043569,100.0,
2,3267,0,3267,0.0,0.7359682815016726,0.0,NO_TARGET_POSITIVES
3,43806,0,43806,0.0,9.868327682724907,0.0,NO_TARGET_POSITIVES
UNKNOWN,54345,0,54345,0.0,12.242484315337741,0.0,NO_TARGET_POSITIVES
TOTAL_RECORDS,443905,16,443889,0.003604374809925547,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,16,443889,0.003604374809925547,100.0,100.0,
