atom_count,record_count,percent_of_formula_records,contains_target
0,123863081,99.94585015923764,false
1,56105,0.04527145520612415,true
2,7203,0.0058121431574674675,true
3,1586,0.0012797527485413581,true
4,1117,0.0009013138840609692,true
5,406,0.00032760379313227707,true
6,283,0.00022835436811929658,true
7,62,0.00005002816545369749,true
8,132,0.00010651157806271076,true
9,40,0.00003227623577657903,true
10,22,0.00001775192967711846,true
11,8,6.455247155315804e-6,true
12,53,0.00004276601240396721,true
13,3,2.420717683243427e-6,true
14,10,8.069058944144757e-6,true
15,6,4.841435366486854e-6,true
16,9,7.2621530497302796e-6,true
17,1,8.069058944144755e-7,true
18,3,2.420717683243427e-6,true
19,1,8.069058944144755e-7,true
20,11,8.87596483855923e-6,true
21,1,8.069058944144755e-7,true
22,3,2.420717683243427e-6,true
23,2,1.613811788828951e-6,true
24,2,1.613811788828951e-6,true
25,7,5.648341260901329e-6,true
26,3,2.420717683243427e-6,true
27,1,8.069058944144755e-7,true
28,2,1.613811788828951e-6,true
29,1,8.069058944144755e-7,true
30,2,1.613811788828951e-6,true
32,1,8.069058944144755e-7,true
35,1,8.069058944144755e-7,true
36,1,8.069058944144755e-7,true
37,1,8.069058944144755e-7,true
38,1,8.069058944144755e-7,true
40,1,8.069058944144755e-7,true
42,1,8.069058944144755e-7,true
45,1,8.069058944144755e-7,true
48,1,8.069058944144755e-7,true
50,3,2.420717683243427e-6,true
53,1,8.069058944144755e-7,true
59,1,8.069058944144755e-7,true
63,1,8.069058944144755e-7,true
64,2,1.613811788828951e-6,true
70,1,8.069058944144755e-7,true
85,2,1.613811788828951e-6,true
90,2,1.613811788828951e-6,true
95,1,8.069058944144755e-7,true
