atom_count,record_count,percent_of_formula_records,contains_target
0,156020,35.14715986528649,false
1,80721,18.184296189500003,true
2,65987,14.865117536409816,true
3,50125,11.291830459219879,true
4,40448,9.111859519491784,true
5,27030,6.089140694517972,true
6,13773,3.1026908910690354,true
7,5389,1.2139984906680483,true
8,2425,0.5462880571293407,true
9,787,0.17729018596321283,true
10,332,0.07479077730595511,true
11,286,0.06442819972741916,true
12,174,0.039197576057940324,true
13,121,0.027258084500061952,true
14,65,0.014642772665322535,true
15,29,0.006532929342990055,true
16,89,0.020049334880210854,true
17,29,0.006532929342990055,true
18,24,0.005406562214888321,true
19,2,0.00045054685124069335,true
20,19,0.004280195086786587,true
21,2,0.00045054685124069335,true
22,11,0.002478007681823814,true
23,6,0.0013516405537220802,true
24,5,0.0011263671281017335,true
25,4,0.0009010937024813867,true
38,2,0.00045054685124069335,true
