value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Negative,54251,48557,5694,89.50434093380767,12.221308613329429,16.866804453167063,
Positive,389293,238969,150324,61.38538324603833,87.69736768002163,83.00849297462528,
UNKNOWN,361,359,2,99.44598337950139,0.08132370664894516,0.12470257220765237,
TOTAL_RECORDS,443905,287885,156020,64.8528401347135,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,287885,156020,64.8528401347135,100.0,100.0,
