atom_count,record_count,percent_of_formula_records,contains_target
0,123852300,99.93715090678995,false
1,71520,0.057709909568523295,true
2,3737,0.0030154073274268954,true
3,941,0.0007592984466440215,true
4,523,0.0004220117827787707,true
5,371,0.0002993620868277704,true
6,380,0.0003066242398775007,true
7,85,0.00006858700102523042,true
8,116,0.00009360108375207917,true
9,37,0.000029855518093335595,true
10,77,0.00006213175386991462,true
11,13,0.000010489776627388182,true
12,25,0.000020172647360361886,true
13,6,4.841435366486854e-6,true
14,7,5.648341260901329e-6,true
15,5,4.034529472072378e-6,true
16,4,3.227623577657902e-6,true
17,6,4.841435366486854e-6,true
18,3,2.420717683243427e-6,true
20,5,4.034529472072378e-6,true
24,1,8.069058944144755e-7,true
25,3,2.420717683243427e-6,true
26,1,8.069058944144755e-7,true
28,2,1.613811788828951e-6,true
29,1,8.069058944144755e-7,true
30,1,8.069058944144755e-7,true
31,1,8.069058944144755e-7,true
33,1,8.069058944144755e-7,true
36,1,8.069058944144755e-7,true
40,2,1.613811788828951e-6,true
41,1,8.069058944144755e-7,true
42,1,8.069058944144755e-7,true
48,1,8.069058944144755e-7,true
50,2,1.613811788828951e-6,true
52,1,8.069058944144755e-7,true
61,1,8.069058944144755e-7,true
80,1,8.069058944144755e-7,true
82,1,8.069058944144755e-7,true
90,1,8.069058944144755e-7,true
91,1,8.069058944144755e-7,true
94,1,8.069058944144755e-7,true
500,2,1.613811788828951e-6,true
