value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
PubChem,123930189,77889,123852300,0.06284909321004908,100.0,100.0,
TOTAL_RECORDS,123930189,77889,123852300,0.06284909321004908,100.0,100.0,
TOTAL_ASSIGNMENTS,123930189,77889,123852300,0.06284909321004908,100.0,100.0,
