atom_count,record_count,percent_of_formula_records,contains_target
0,123833153,99.9217010796296,false
1,71137,0.057400864610962554,true
2,10812,0.00872426653040931,true
3,4310,0.0034777644049263897,true
4,2582,0.002083431019378176,true
5,1385,0.0011175646637640486,true
6,1695,0.0013677054910325361,true
7,700,0.0005648341260901329,true
8,574,0.000463163983393909,true
9,369,0.00029774827503894146,true
10,456,0.00036794908785300087,true
11,241,0.0001944643205538886,true
12,257,0.00020737481486452023,true
13,119,0.00009602180143532259,true
14,135,0.00010893229574595421,true
15,161,0.00012991184900073055,true
16,148,0.00011942207237334238,true
17,41,0.000033083141670993494,true
18,110,0.00008875964838559231,true
19,39,0.000031469329882164546,true
20,86,0.0000693939069196449,true
21,108,0.00008714583659676336,true
22,65,0.00005244888313694091,true
23,51,0.00004115220061513825,true
24,77,0.00006213175386991462,true
25,42,0.000033890047565407975,true
26,35,0.000028241706304506644,true
27,29,0.00002340027093801979,true
28,47,0.00003792457703748035,true
29,18,0.000014524306099460559,true
30,57,0.00004599363598162511,true
31,70,0.00005648341260901329,true
32,27,0.00002178645914919084,true
33,45,0.0000363107652486514,true
34,23,0.00001855883557153294,true
35,23,0.00001855883557153294,true
36,40,0.00003227623577657903,true
37,9,7.2621530497302796e-6,true
38,9,7.2621530497302796e-6,true
39,11,8.87596483855923e-6,true
40,10,8.069058944144757e-6,true
41,28,0.000022593365043605318,true
42,17,0.000013717400205046084,true
43,12,9.682870732973708e-6,true
44,30,0.00002420717683243427,true
45,12,9.682870732973708e-6,true
46,9,7.2621530497302796e-6,true
47,9,7.2621530497302796e-6,true
48,12,9.682870732973708e-6,true
49,5,4.034529472072378e-6,true
50,17,0.000013717400205046084,true
51,17,0.000013717400205046084,true
52,6,4.841435366486854e-6,true
53,7,5.648341260901329e-6,true
54,5,4.034529472072378e-6,true
55,27,0.00002178645914919084,true
56,3,2.420717683243427e-6,true
57,6,4.841435366486854e-6,true
58,7,5.648341260901329e-6,true
59,5,4.034529472072378e-6,true
60,10,8.069058944144757e-6,true
61,7,5.648341260901329e-6,true
62,30,0.00002420717683243427,true
63,22,0.00001775192967711846,true
64,15,0.000012103588416217134,true
65,4,3.227623577657902e-6,true
66,18,0.000014524306099460559,true
67,2,1.613811788828951e-6,true
68,12,9.682870732973708e-6,true
69,7,5.648341260901329e-6,true
70,5,4.034529472072378e-6,true
71,5,4.034529472072378e-6,true
72,12,9.682870732973708e-6,true
73,2,1.613811788828951e-6,true
74,5,4.034529472072378e-6,true
75,3,2.420717683243427e-6,true
76,4,3.227623577657902e-6,true
77,5,4.034529472072378e-6,true
78,2,1.613811788828951e-6,true
79,7,5.648341260901329e-6,true
80,8,6.455247155315804e-6,true
81,17,0.000013717400205046084,true
82,5,4.034529472072378e-6,true
83,12,9.682870732973708e-6,true
84,9,7.2621530497302796e-6,true
85,9,7.2621530497302796e-6,true
86,1,8.069058944144755e-7,true
87,4,3.227623577657902e-6,true
88,2,1.613811788828951e-6,true
89,1,8.069058944144755e-7,true
90,2,1.613811788828951e-6,true
91,4,3.227623577657902e-6,true
92,3,2.420717683243427e-6,true
93,24,0.000019365741465947416,true
95,1,8.069058944144755e-7,true
96,1,8.069058944144755e-7,true
97,2,1.613811788828951e-6,true
98,4,3.227623577657902e-6,true
99,7,5.648341260901329e-6,true
100,1,8.069058944144755e-7,true
102,2,1.613811788828951e-6,true
103,2,1.613811788828951e-6,true
104,1,8.069058944144755e-7,true
105,6,4.841435366486854e-6,true
109,4,3.227623577657902e-6,true
110,4,3.227623577657902e-6,true
112,1,8.069058944144755e-7,true
115,1,8.069058944144755e-7,true
116,6,4.841435366486854e-6,true
117,1,8.069058944144755e-7,true
118,2,1.613811788828951e-6,true
119,2,1.613811788828951e-6,true
120,3,2.420717683243427e-6,true
121,2,1.613811788828951e-6,true
123,1,8.069058944144755e-7,true
124,35,0.000028241706304506644,true
125,2,1.613811788828951e-6,true
127,1,8.069058944144755e-7,true
128,1,8.069058944144755e-7,true
130,1,8.069058944144755e-7,true
131,1,8.069058944144755e-7,true
132,3,2.420717683243427e-6,true
133,10,8.069058944144757e-6,true
134,1,8.069058944144755e-7,true
135,1,8.069058944144755e-7,true
136,1,8.069058944144755e-7,true
137,2,1.613811788828951e-6,true
138,8,6.455247155315804e-6,true
