value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
FourierTransform,1200,94,1106,7.833333333333334,0.27032811074441604,0.23270206708751084,
IonTrap,1883,5,1878,0.2655337227827934,0.42418986044311285,0.012377769525931427,LOW_TARGET_SUPPORT
MagneticSector,164,0,164,0.0,0.03694484180173686,0.0,NO_TARGET_POSITIVES
Orbitrap,375443,36494,338949,9.72025047743599,84.57733073517983,90.3428642158683,
Other,20499,892,19607,4.351431777159862,4.617879951791487,2.2081940834261666,
Quadrupole,6623,51,6572,0.7700437868035633,1.4919858978835563,0.12625324916450056,
TimeOfFlight,37523,2857,34666,7.6139967486608215,8.45293474955227,7.072657507117218,
UNKNOWN,570,2,568,0.3508771929824561,0.1284058526035976,0.004951107810372571,LOW_TARGET_SUPPORT
TOTAL_RECORDS,443905,40395,403510,9.099920027933905,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,40395,403510,9.099920027933905,100.0,100.0,
