value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
1,342487,34887,307600,10.186372037478794,77.15321972043569,86.36464909023394,
2,3267,0,3267,0.0,0.7359682815016726,0.0,NO_TARGET_POSITIVES
3,43806,3884,39922,8.866365338081541,9.868327682724907,9.615051367743533,
UNKNOWN,54345,1624,52721,2.988315392400405,12.242484315337741,4.020299542022528,
TOTAL_RECORDS,443905,40395,403510,9.099920027933905,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,40395,403510,9.099920027933905,100.0,100.0,
