atom_count,record_count,percent_of_formula_records,contains_target
0,123926682,99.99717018102828,false
1,3156,0.0025465950027720847,true
2,231,0.00018639526160974386,true
3,41,0.000033083141670993494,true
4,43,0.00003469695345982245,true
5,16,0.000012910494310631608,true
6,5,4.034529472072378e-6,true
7,4,3.227623577657902e-6,true
8,1,8.069058944144755e-7,true
9,3,2.420717683243427e-6,true
10,1,8.069058944144755e-7,true
11,1,8.069058944144755e-7,true
12,2,1.613811788828951e-6,true
14,1,8.069058944144755e-7,true
16,1,8.069058944144755e-7,true
18,1,8.069058944144755e-7,true
