value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Androstane steroids,1638,1638,0,100.0,0.3689978711661279,0.3690020274836675,
Angucyclines,196,196,0,100.0,0.04415359142158796,0.04415408875872944,
Ansa macrolides,2040,2040,0,100.0,0.45955778826550725,0.45956296463167384,
Ansa peptide alkaloids,3,3,0,100.0,0.0006758202768610401,0.0006758278891642261,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Anthocyanidins,1384,1384,0,100.0,0.3117784210585598,0.311781932867763,
Anthracyclines,250,250,0,100.0,0.05631835640508667,0.05631899076368552,
Anthranillic acid derivatives,1259,1259,0,100.0,0.2836192428560165,0.28362243748592025,
Anthraquinones and anthrones,1985,1985,0,100.0,0.44716774985638824,0.44717278666366295,
Antimycins,25,25,0,100.0,0.005631835640508668,0.005631899076368551,LOW_TOTAL_SUPPORT
Aphidicolane diterpenoids,9,9,0,100.0,0.00202746083058312,0.0020274836674926784,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Aplysiatoxins,7,7,0,100.0,0.0015769139793424267,0.0015769317413831944,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
"Apocarotenoids (C30, Ψ-Ψ)",2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Apocarotenoids (β-),208,208,0,100.0,0.04685687252903211,0.04685740031538635,
Apocarotenoids(ε-),214,214,0,100.0,0.048208513082754194,0.0482090560937148,
Aporphine alkaloids,1122,1122,0,100.0,0.252756783546029,0.25275963054742057,
Apotirucallane triterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Aristolane sesquiterpenoids,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Aromadendrane sesquiterpenoids,82,82,0,100.0,0.01847242090086843,0.01847262897048885,
Aromatic polyketides with side chains,9,9,0,100.0,0.00202746083058312,0.0020274836674926784,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Arteminisin,259,259,0,100.0,0.0583458172356698,0.05834647443117819,
Arylnaphthalene and aryltetralin lignans,1137,1137,0,100.0,0.2561358849303342,0.2561387699932417,
Ascarosides,25,25,0,100.0,0.005631835640508668,0.005631899076368551,LOW_TOTAL_SUPPORT
Ascomycins and Rapamycins,259,259,0,100.0,0.0583458172356698,0.05834647443117819,
Aspidosperma type,1449,1449,0,100.0,0.3264211937238824,0.32642487046632124,
Aspidosperma-Iboga hybrid type (Vinca alkaloids),643,643,0,100.0,0.14485081267388294,0.14485244424419916,
Asteriscane sesquiterpenoids,12,12,0,100.0,0.0027032811074441604,0.0027033115566569045,LOW_TOTAL_SUPPORT
Atisane diterpenoids,9,9,0,100.0,0.00202746083058312,0.0020274836674926784,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Aurones,766,766,0,100.0,0.17255944402518555,0.17256138769993243,
Avermectins,286,286,0,100.0,0.06442819972741916,0.06442892543365622,
Azaphilones,197,197,0,100.0,0.044378864847208294,0.044379364721784186,
Azo and Azoxy alkaloids,201,201,0,100.0,0.04527995854968969,0.045280468574003155,
Bafilomycins,33,33,0,100.0,0.0074340230454714405,0.007434106780806488,
Bagremycins,4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Benzodiazepine alkaloids,1332,1332,0,100.0,0.3000642029263018,0.30006758278891643,
Benzophenones,157,157,0,100.0,0.03536792782239443,0.035368326199594506,
Benzoquinones,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Bergamotane sesquiterpenoids,17,17,0,100.0,0.003829648235545894,0.003829691371930615,LOW_TOTAL_SUPPORT
Betalain alkaloids,3,3,0,100.0,0.0006758202768610401,0.0006758278891642261,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Beyerane diterpenoids,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Biaryl type diarylheptanoids,8,8,0,100.0,0.0018021874049627734,0.0018022077044379365,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Bisabolane sesquiterpenoids,294,294,0,100.0,0.06623038713238193,0.06623113313809416,
Bisnaphthalenes,143,143,0,100.0,0.03221409986370958,0.03221446271682811,
Botryane sesquiterpenoids,62,62,0,100.0,0.013966952388461495,0.013967109709394007,
Branched fatty acids,1271,1271,0,100.0,0.28632252396346064,0.2863257490425772,
Bufadienolides,712,712,0,100.0,0.16039467904168683,0.16039648569497633,
CDP-Glycerols,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cadinane sesquiterpenoids,492,492,0,100.0,0.11083452540521056,0.11083577382293308,
Camphane monoterpenoids,235,235,0,100.0,0.05293925502078147,0.052939851317864384,
Campherenane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cannabinoids,105,105,0,100.0,0.023653709690136405,0.023653976120747915,
Capsaicins and Capsaicinoids,219,219,0,100.0,0.04933488021085593,0.049335435908988506,
Carabrane sesquiterpenoids,24,24,0,100.0,0.005406562214888321,0.005406623113313809,LOW_TOTAL_SUPPORT
Carane monoterpenoids,162,162,0,100.0,0.036494294950496164,0.03649470601486821,
Carbapenems,111,111,0,100.0,0.025005350243858485,0.025005631899076366,
Carbazole alkaloids,862,862,0,100.0,0.19418569288473886,0.19418788015318766,
Carbocyclic fatty acids,211,211,0,100.0,0.04753269280589315,0.047533228204550575,
Carboline alkaloids,23230,23230,0,100.0,5.233101677160653,5.233160621761658,
Cardenolides,1852,1852,0,100.0,0.4172063842488821,0.4172110835773823,
"Carotenoids (C40, Ψ-Ψ)",86,86,0,100.0,0.019373514603349816,0.019373732822707816,
"Carotenoids (C40, β-Ψ)",26,26,0,100.0,0.005857109066129014,0.005857175039423294,LOW_TOTAL_SUPPORT
"Carotenoids (C40, β-β)",591,591,0,100.0,0.13313659454162488,0.13313809416535255,
"Carotenoids (C40, β-ε)",126,126,0,100.0,0.028384451628163686,0.028384771344897496,
"Carotenoids (C40, β-κ)",13,13,0,100.0,0.002928554533064507,0.002928587519711647,LOW_TOTAL_SUPPORT
"Carotenoids (C40, ε-ε)",5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
"Carotenoids (C40, κ-κ)",1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
"Carotenoids (C40, π-Χ)",1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
"Carotenoids (C40, π-π)",1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
"Carotenoids (C50, γ-γ)",2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Caryolane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Caryophyllane sesquiterpenoids,225,225,0,100.0,0.050686520764578004,0.05068709168731696,
Cassane diterpenoids,53,53,0,100.0,0.011939491557878374,0.01193962604190133,
Catechols with side chains,504,504,0,100.0,0.11353780651265474,0.11353908537958998,
Cedrane and Isocedrane sesquiterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cembrane diterpenoids,145,145,0,100.0,0.03266464671495027,0.0326650146429376,
Cephalosporins,1071,1071,0,100.0,0.24126783883939132,0.24127055643162876,
Cephalotaxus alkaloids,420,420,0,100.0,0.09461483876054562,0.09461590448299166,
Cephamycins,48,48,0,100.0,0.010813124429776642,0.010813246226627618,
Ceramides,506,506,0,100.0,0.11398835336389544,0.11398963730569948,
Chalcones,5192,5192,0,100.0,1.16961962582084,1.1696328001802208,
Chamigrane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cholane steroids,6727,6727,0,100.0,1.5154143341480721,1.5154314034692498,
Cholestane steroids,3323,3323,0,100.0,0.7485835933364121,0.7485920252309078,
Chromones,2778,2778,0,100.0,0.6258095763733231,0.6258166253660735,
Cinnamic acid amides,555,555,0,100.0,0.1250267512192924,0.12502815949538185,
Cinnamic acids and derivatives,6619,6619,0,100.0,1.491084804181075,1.4911015994593375,
Cinnamoyl phenols,4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Clavams,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Clavulones,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Clovane sesquiterpenoids,7,7,0,100.0,0.0015769139793424267,0.0015769317413831944,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Colensane and Clerodane diterpenoids,536,536,0,100.0,0.12074655613250583,0.12074791619734174,
Copaane sesquiterpenoids,3,3,0,100.0,0.0006758202768610401,0.0006758278891642261,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Corynanthe type,2236,2236,0,100.0,0.5037113796870952,0.5037170533904033,
Coumarinolignans,55,55,0,100.0,0.01239003840911907,0.012390177968010813,
Coumaronochromones,4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Coumestan,531,531,0,100.0,0.11962018900440409,0.11962153638206804,
Cryptophycins,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cucurbitane triterpenoids,1098,1098,0,100.0,0.24735022133114065,0.2473530074341068,
Cuparane sesquiterpenoids,4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cyanogenic glycosides,173,173,0,100.0,0.038972302632319974,0.038972741608470376,
Cyclic peptides,2077,2077,0,100.0,0.46789290501346004,0.4678981752646993,
Cyclitols,413,413,0,100.0,0.09303792478120318,0.09303897274160847,
Cycloabietane diterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cycloapotirucallane triterpenoids,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cycloartane triterpenoids,764,764,0,100.0,0.1721088971739449,0.17211083577382294,
Cycloeudesmane sesquiterpenoids,110,110,0,100.0,0.02478007681823814,0.024780355936021625,
Cyclolaurane sesquiterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Cyclophytane diterpenoids,153,153,0,100.0,0.034466834119913047,0.03446722234737554,
Cyclopiazonic acid-tpye tetramate alkaloids,16,16,0,100.0,0.003604374809925547,0.003604415408875873,LOW_TOTAL_SUPPORT
Cytochalasan alkaloids,251,251,0,100.0,0.05654362983070702,0.056544266726740254,
Dammarane and Protostane triterpenoids,4558,4558,0,100.0,1.0267962739775403,1.0268078396035143,
Daphnane diterpenoids,21,21,0,100.0,0.00473074193802728,0.004730795224149583,LOW_TOTAL_SUPPORT
Daucane sesquiterpenoids,139,139,0,100.0,0.03131300616122819,0.03131335886460915,
Decalins with side chains,8,8,0,100.0,0.0018021874049627734,0.0018022077044379365,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Depsides,460,460,0,100.0,0.10362577578535949,0.10362694300518134,
Depsidones,315,315,0,100.0,0.0709611290704092,0.07096192836224374,
Depsipeptides,923,923,0,100.0,0.20792737184758,0.2079297138995269,
Diacylglycerols,33,33,0,100.0,0.0074340230454714405,0.007434106780806488,
Dialkylresorcinols,6,6,0,100.0,0.0013516405537220802,0.0013516557783284523,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Diarylether type diarylheptanoids,8,8,0,100.0,0.0018021874049627734,0.0018022077044379365,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Dibenzocyclooctadienes lignans,1099,1099,0,100.0,0.247575494756761,0.2475782833971615,
Dibenzylbutane lignans,614,614,0,100.0,0.13831788333089287,0.13831944131561164,
Dibenzylbutyrolactone lignans,310,310,0,100.0,0.06983476194230748,0.06983554854697004,
Dicarboxylic acids,1803,1803,0,100.0,0.4061679863934851,0.4061725613876999,
Dihydroflavonols,1027,1027,0,100.0,0.23135580811209605,0.2313584140572201,
Dimeric phloroglucinols,58,58,0,100.0,0.01306585868598011,0.01306600585717504,
Dipeptides,8430,8430,0,100.0,1.8990549779795227,1.8990763685514758,
Disaccharides,593,593,0,100.0,0.1335871413928656,0.13358864609146204,
Dolabellane diterpenoids,4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Drimane sesquiterpenoids,241,241,0,100.0,0.054290895574503555,0.054291507096192834,
Ecdysteroids,600,600,0,100.0,0.13516405537220802,0.13516557783284522,
Elemane sesquiterpenoids,68,68,0,100.0,0.015318592942183577,0.01531876548772246,
Elfamycins,33,33,0,100.0,0.0074340230454714405,0.007434106780806488,
Epothilones,95,95,0,100.0,0.021400975433932937,0.021401216490200495,
Epoxy fatty acids,10,10,0,100.0,0.002252734256203467,0.0022527596305474207,LOW_TOTAL_SUPPORT
Epoxyeicosatrienoic acids,7,7,0,100.0,0.0015769139793424267,0.0015769317413831944,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Eremophilane sesquiterpenoids,325,325,0,100.0,0.07321386332661267,0.07321468799279117,
Ergostane steroids,770,770,0,100.0,0.17346053772766695,0.17346249155215138,
Ergot alkaloids,819,819,0,100.0,0.18449893558306396,0.18450101374183375,
Ericamycins,6,6,0,100.0,0.0013516405537220802,0.0013516557783284523,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Erythromycins,748,748,0,100.0,0.16850452236401933,0.16850642036494706,
Erythroxylane diterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Estrane steroids,1112,1112,0,100.0,0.2505040492898255,0.2505068709168732,
Eudesmane sesquiterpenoids,1035,1035,0,100.0,0.23315799551705882,0.233160621761658,
Farnesane sesquiterpenoids,331,331,0,100.0,0.07456550388033475,0.07456634377111962,
Fatty acid estolides,115,115,0,100.0,0.025906443946339872,0.025906735751295335,
Fatty acyl CoAs,57,57,0,100.0,0.012840585260359761,0.012840729894120296,
Fatty acyl carnitines,480,480,0,100.0,0.10813124429776641,0.1081324622662762,
Fatty acyl glycosides of mono- and disaccharides,320,320,0,100.0,0.07208749619851094,0.07208830817751746,
Fatty acyl homoserine lactones,60,60,0,100.0,0.013516405537220801,0.013516557783284524,
Fatty alcohols,512,512,0,100.0,0.1153399939176175,0.11534129308402793,
Fatty aldehydes,48,48,0,100.0,0.010813124429776642,0.010813246226627618,
Fenchane monoterpenoids,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Fernane and Arborinane triterpenoids,13,13,0,100.0,0.002928554533064507,0.002928587519711647,LOW_TOTAL_SUPPORT
Flavan-3-ols,2008,2008,0,100.0,0.4523490386456562,0.45235413381392203,
Flavandiols (Leucoanthocyanidins),4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Flavanones,6621,6621,0,100.0,1.4915353510323155,1.4915521513854473,
Flavans,11,11,0,100.0,0.002478007681823814,0.0024780355936021626,LOW_TOTAL_SUPPORT
Flavones,10677,10677,0,100.0,2.4052443653484414,2.405271457535481,
Flavonolignans,398,398,0,100.0,0.08965882339689799,0.08965983329578733,
Flavonols,9469,9469,0,100.0,2.1331140671990627,2.1331380941653526,
Friedelane triterpenoids,314,314,0,100.0,0.07073585564478886,0.07073665239918901,
Fukinane sesquiterpenoids,13,13,0,100.0,0.002928554533064507,0.002928587519711647,LOW_TOTAL_SUPPORT
Fungal DPEs,115,115,0,100.0,0.025906443946339872,0.025906735751295335,
Fungal cyclic polyketides (Miscellaneous),1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Furanoabietane diterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Furanoid lignans,295,295,0,100.0,0.06645566055800227,0.06645640910114892,
Furans,422,422,0,100.0,0.0950653856117863,0.09506645640910115,
Furocoumarins,3154,3154,0,100.0,0.7105123844065735,0.7105203874746564,
Furofuranoid lignans,1171,1171,0,100.0,0.263795181401426,0.26379815273710294,
Furostane steroids,596,596,0,100.0,0.13426296166972662,0.13426447398062627,
Fusicoccane diterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Fusidane triterpenoids,284,284,0,100.0,0.06397765287617846,0.06397837350754675,
Gallotannins,1707,1707,0,100.0,0.3845417375339318,0.38454606893444465,
Germacrane sesquiterpenoids,1432,1432,0,100.0,0.32259154548833646,0.3225951790943906,
Gibberellins,208,208,0,100.0,0.04685687252903211,0.04685740031538635,
Glucosinolates,259,259,0,100.0,0.0583458172356698,0.05834647443117819,
Glycerophosphates,43,43,0,100.0,0.009686757301674908,0.009686866411353908,
Glycerophosphocholines,7671,7671,0,100.0,1.7280724479336798,1.7280919125929262,
Glycerophosphoethanolamines,1575,1575,0,100.0,0.354805645352046,0.3548096418112187,
Glycerophosphoglycerols,13,13,0,100.0,0.002928554533064507,0.002928587519711647,LOW_TOTAL_SUPPORT
Glycerophosphoinositol phosphates,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Glycerophosphoinositols,4,4,0,100.0,0.0009010937024813867,0.0009011038522189682,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Glycerophosphoserines,412,412,0,100.0,0.09281265135558284,0.09281369677855372,
Glycosyldiacylglycerols,5,5,0,100.0,0.0011263671281017335,0.0011263798152737104,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Glycosylmonoacylglycerols,45,45,0,100.0,0.010137304152915602,0.010137418337463393,
Gorgonane sesquiterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Grayanotoxane diterpenoids,106,106,0,100.0,0.023878983115756747,0.02387925208380266,
Griseofulvins,343,343,0,100.0,0.07726878498777891,0.07726965532777653,
Guaiane sesquiterpenoids,530,530,0,100.0,0.11939491557878375,0.11939626041901329,
Guanacastane diterpenoids,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Halimane diterpenoids,28,28,0,100.0,0.006307655917369707,0.0063077269655327775,LOW_TOTAL_SUPPORT
Halogenated hydrocarbons,124,122,2,98.38709677419355,0.02793390477692299,0.02748366749267853,
Hapalindole alkaloids,19,19,0,100.0,0.004280195086786587,0.004280243298040099,LOW_TOTAL_SUPPORT
Hasubanan alkaloids,15,15,0,100.0,0.0033791013843052003,0.003379139445821131,LOW_TOTAL_SUPPORT
Hepoxilins,8,8,0,100.0,0.0018021874049627734,0.0018022077044379365,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Heterocyclic fatty acids,6,6,0,100.0,0.0013516405537220802,0.0013516557783284523,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Himachalane sesquiterpenoids,77,77,0,100.0,0.017346053772766695,0.017346249155215137,
Hopane and Moretane triterpenoids,25,25,0,100.0,0.005631835640508668,0.005631899076368551,LOW_TOTAL_SUPPORT
Humulane sesquiterpenoids,33,33,0,100.0,0.0074340230454714405,0.007434106780806488,
Hydrocarbons,907,907,0,100.0,0.20432299703765444,0.20432529849065106,
Hydroxy fatty acids,1982,1982,0,100.0,0.44649192957952716,0.44649695877449874,
Hydroxy-hydroperoxyeicosapentaenoic acids,8,8,0,100.0,0.0018021874049627734,0.0018022077044379365,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Hydroxy-hydroperoxyeicosatetraenoic acids,28,28,0,100.0,0.006307655917369707,0.0063077269655327775,LOW_TOTAL_SUPPORT
Hydroxy-hydroperoxyeicosatrienoic acids,12,12,0,100.0,0.0027032811074441604,0.0027033115566569045,LOW_TOTAL_SUPPORT
Iboga type,435,435,0,100.0,0.09799394014485081,0.09799504392881281,
Icetexane diterpenoids,6,6,0,100.0,0.0013516405537220802,0.0013516557783284523,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Illudalane sesquiterpenoids,31,31,0,100.0,0.0069834761942307476,0.006983554854697004,
Illudane sesquiterpenoids,3,3,0,100.0,0.0006758202768610401,0.0006758278891642261,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Imidazole alkaloids,5249,5249,0,100.0,1.1824602110812,1.182473530074341,
"Indole diketopiperazine alkaloids (L-Trp, L-Ala)",27,27,0,100.0,0.006082382491749361,0.006082451002478036,LOW_TOTAL_SUPPORT
"Indole diketopiperazine alkaloids (L-Trp, L-Pro)",91,91,0,100.0,0.02049988173145155,0.020500112637981526,
"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",21,21,0,100.0,0.00473074193802728,0.004730795224149583,LOW_TOTAL_SUPPORT
Indole-Diterpenoid alkaloids (Penitrems),96,96,0,100.0,0.021626248859553283,0.021626492453255236,
Indolizidine alkaloids,790,790,0,100.0,0.1779660062400739,0.17796801081324623,
Ingenane diterpenoids,252,252,0,100.0,0.05676890325632737,0.05676954268979499,
Iphionane sesquiterpenoids,7,7,0,100.0,0.0015769139793424267,0.0015769317413831944,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Iridoids monoterpenoids,3822,3822,0,100.0,0.860995032720965,0.8610047307952241,
Irregular monoterpenoids,110,110,0,100.0,0.02478007681823814,0.024780355936021625,
Isocoumarins,1086,1086,0,100.0,0.2446469402236965,0.2446496958774499,
Isoflavanones,691,691,0,100.0,0.15566393710365956,0.15566569047082676,
Isoflavones,6387,6387,0,100.0,1.4388213694371543,1.4388375760306376,
Isofurans,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Isoindole alkaloids,291,291,0,100.0,0.06555456685552088,0.06555530524892994,
Isolactarane sesquiterpenoids,2,2,0,100.0,0.00045054685124069335,0.0004505519261094841,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
Isoprostanes,115,115,0,100.0,0.025906443946339872,0.025906735751295335,
Isoquinoline alkaloids,12759,12759,0,100.0,2.8742636374900035,2.8742960126154538,
Jasmonic acids,290,290,0,100.0,0.06532929342990054,0.0653300292858752,
Jatrophane diterpenoids,119,119,0,100.0,0.026807537648821256,0.026807839603514304,
Kaurane and Phyllocladane diterpenoids,629,629,0,100.0,0.14169698471519807,0.14169858076143277,
Kavalactones and derivatives,300,300,0,100.0,0.06758202768610401,0.06758278891642261,
Labdane diterpenoids,1776,1776,0,100.0,0.40008560390173575,0.40009011038522185,
Lactam bearing macrolide lactones,1,1,0,100.0,0.00022527342562034668,0.00022527596305474206,LOW_TOTAL_SUPPORT|LOW_TARGET_SUPPORT
