value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Negative,54251,54251,0,100.0,12.221308613329429,12.221446271682812,
Positive,389293,389288,5,99.9987156203682,87.69736768002163,87.69722910565443,
UNKNOWN,361,361,0,100.0,0.08132370664894516,0.08132462266276189,
TOTAL_RECORDS,443905,443900,5,99.99887363287189,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,443900,5,99.99887363287189,100.0,100.0,
