value,total_count,target_count,non_target_count,percent_target_within_group,percent_of_all_records,percent_of_all_target,support_warning
Negative,54251,8,54243,0.014746271958120588,12.221308613329429,5.88235294117647,LOW_TARGET_SUPPORT
Positive,389293,128,389165,0.03288011857392761,87.69736768002163,94.11764705882352,
UNKNOWN,361,0,361,0.0,0.08132370664894516,0.0,NO_TARGET_POSITIVES
TOTAL_RECORDS,443905,136,443769,0.030637185884367153,100.0,100.0,
TOTAL_ASSIGNMENTS,443905,136,443769,0.030637185884367153,100.0,100.0,
