atom_count,record_count,percent_of_formula_records,contains_target
0,123812050,99.90467294453977,false
1,95215,0.07682954473667429,true
2,16518,0.013328471563938307,true
3,2544,0.0020527685953904257,true
4,2133,0.0017211302727860762,true
5,405,0.00032679688723786257,true
6,580,0.00046800541876039584,true
7,103,0.00008311130712469098,true
8,310,0.0002501408272684874,true
9,55,0.000044379824192796155,true
10,62,0.00005002816545369749,true
11,25,0.000020172647360361886,true
12,76,0.00006132484797550015,true
13,12,9.682870732973708e-6,true
14,19,0.000015331211993875036,true
15,10,8.069058944144757e-6,true
16,21,0.000016945023782703987,true
17,2,1.613811788828951e-6,true
18,7,5.648341260901329e-6,true
19,4,3.227623577657902e-6,true
20,10,8.069058944144757e-6,true
21,3,2.420717683243427e-6,true
22,1,8.069058944144755e-7,true
23,4,3.227623577657902e-6,true
24,4,3.227623577657902e-6,true
25,3,2.420717683243427e-6,true
26,2,1.613811788828951e-6,true
27,2,1.613811788828951e-6,true
28,1,8.069058944144755e-7,true
30,1,8.069058944144755e-7,true
32,1,8.069058944144755e-7,true
36,3,2.420717683243427e-6,true
38,1,8.069058944144755e-7,true
50,1,8.069058944144755e-7,true
96,1,8.069058944144755e-7,true
