atom_count,record_count,percent_of_formula_records,contains_target
0,123924471,99.99538611209574,false
1,5043,0.0040692264255322,true
2,395,0.00031872782829371783,true
3,95,0.00007665605996937517,true
4,40,0.00003227623577657903,true
5,40,0.00003227623577657903,true
6,40,0.00003227623577657903,true
7,19,0.000015331211993875036,true
8,11,8.87596483855923e-6,true
9,4,3.227623577657902e-6,true
10,9,7.2621530497302796e-6,true
11,4,3.227623577657902e-6,true
12,7,5.648341260901329e-6,true
13,3,2.420717683243427e-6,true
14,3,2.420717683243427e-6,true
15,4,3.227623577657902e-6,true
20,1,8.069058944144755e-7,true
