atom_count,record_count,percent_of_formula_records,contains_target
0,123922493,99.99379005223659,false
1,6015,0.00485353895490307,true
2,902,0.000727829116761857,true
3,197,0.00015896046119965167,true
4,348,0.0002808032512562375,true
5,78,0.00006293865976432909,true
6,91,0.00007342843639171727,true
7,8,6.455247155315804e-6,true
8,35,0.000028241706304506644,true
9,3,2.420717683243427e-6,true
10,3,2.420717683243427e-6,true
12,9,7.2621530497302796e-6,true
13,2,1.613811788828951e-6,true
15,1,8.069058944144755e-7,true
20,1,8.069058944144755e-7,true
24,3,2.420717683243427e-6,true
